unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
0	0	0	0	0	0	nan	13
0	0	0	0	0	0	nan	14
0	0	0	0	0	0	nan	15
0	0	0	0	0	0	nan	16
0	0	0	0	0	0	nan	17
0	0	0	0	0	0	nan	18
0	0	0	0	0	0	nan	19
0	0	0	0	0	0	nan	20
0	0	0	0	0	0	nan	21
0	0	0	0	0	0	nan	22
0	0	0	0	0	0	nan	23
0	0	0	0	0	0	nan	24
0	0	0	0	0	0	nan	25
0	0	0	0	0	0	nan	26
0	0	0	0	0	0	nan	27
0	0	0	0	0	0	nan	28
0	0	0	0	0	0	nan	29
2	2	0	0	0	0	nan	30
2454	2398	0	0	0	0	nan	31
2512	2473	0	0	0	0	nan	32
2559	2568	0	0	0	0	nan	33
2565	2611	0	0	0	0	nan	34
2580	2632	0	0	0	0	nan	35
2582	2639	0	0	0	0	nan	36
2584	2639	0	0	0	0	nan	37
2584	2640	0	0	0	0	4.59361	38
2586	2642	0	0	0	0	14800.8	39
2586	2640	0	0	0	0	15489.9	40
2587	2642	0	0	0	0	15738.6	41
2587	2642	0	0	0	0	15765.1	42
2588	2642	0	0	0	0	16103.8	43
2589	2642	0	0	0	0	16464.4	44
2589	2642	0	0	0	0	16733.3	45
2589	2643	0	0	0	0	16048.8	46
2589	2643	0	0	0	0	16187.4	47
2589	2643	0	0	0	0	16626.2	48
2589	2643	0	0	0	0	16298.6	49
2589	2643	0	0	0	0	16693.5	50
2589	2643	0	0	0	0	16429.7	51
2590	2643	0	0	0	0	16501.5	52
2592	2643	0	0	0	0	16946.1	53
2592	2643	0	0	0	0	16508.8	54
2592	2643	0	0	0	0	16516.1	55
2592	2643	0	0	0	0	16922.3	56
