ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.489364	1	0.839087	25091.2
0.489364	1	0.839087	25091.2
0.815972	1	0.981921	29362.4
0.75085	1	0.966006	28886.5
0.54787	0.0351756	0.0953776	2852.08
1	1	1	29903
0.84869	1	0.987927	29542
0.974658	1	0.999676	29893.3
0.825365	1	0.983777	29417.9
1	1	1	29903
0.949118	7.4139e-07	1.06725e-05	0.319139
0.566651	0.0875871	0.198681	5941.15
1	5.62244e-06	7.35907e-05	2.20058
0.211064	4.36238e-69	1.47283e-67	4.40419e-63
0.626902	0.00659693	0.0268324	802.37
1	0.000262288	0.00242514	72.5188
0.0988425	1.29565e-20	6.28888e-20	1.88056e-15
0.92366	1.87118e-05	0.000206808	6.18419
1	4.32701e-16	1.57401e-14	4.70677e-10
0.851454	0.00429189	0.024162	722.515
0.0265357	1	0.122841	3673.31
1	0.821927	0.98311	29397.9
0.739578	1	0.96269	28787.3
1.32589e-19	0.544758	3.25567e-18	9.73542e-14
0.999999	0.00030684	0.00278892	83.3972
0.89973	1	0.994796	29747.4
0.989934	1	0.999949	29901.5
0.990507	1	0.999955	29901.6
0.889288	6.34768e-05	0.000608644	18.2003
0.789464	6.78433e-06	7.03631e-05	2.10407
0.999735	2.55066e-70	4.11172e-68	1.22953e-63
0.999866	3.12777e-48	3.4521e-46	1.03228e-41
0.610819	1	0.911925	27269.3
0.725896	1	0.958436	28660.1
0.856335	1	0.989147	29578.5
0.523724	1	0.862464	25790.2
0.43995	0.888534	0.758084	22669
0.989839	0.418111	0.778981	23293.9
0.99984	0.616667	0.914732	27353.2
0.999997	0.089034	0.304383	9101.97
0.999999	1	1	29903
1	1	1	29903
0.999992	0.00647282	0.0390965	1169.1
1	0.0415954	0.173859	5198.9
0.773282	0.306319	0.578022	17284.6
1	0.020479	0.100109	2993.55
0.616422	1	0.914662	27351.1
0.996827	1	0.999995	29902.8
1	1.2584e-07	2.12521e-06	0.0635502
0.894812	1	0.994263	29731.4
0.433576	1	0.79591	23800.1
0.0300167	0.725208	0.105082	3142.28
0.0644507	0.724922	0.189856	5677.26
0.932457	0.725012	0.940713	28130.1
0.565637	1	0.887938	26552
0.245055	1	0.589668	17632.9
1	1	1	29903
0.286074	6.82452e-06	2.76184e-05	0.825874
0.784199	0.000895667	0.00580239	173.509
0.999997	7.79554e-13	2.25135e-11	6.73221e-07
1	0.000723035	0.00595206	177.985
0.993623	1	0.99998	29902.4
0.627676	1	0.920004	27510.9
0.45329	1	0.811943	24279.5
