unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
1	0	0	0	0	0	nan	1
2	1	0	0	0	0	nan	2
4	1	0	0	0	0	nan	3
4	2	0	0	0	0	nan	4
7	2	0	0	0	0	nan	5
8	2	0	0	0	0	nan	6
13	2	0	0	0	0	2.23121	7
15	2	0	0	0	0	2.08052	8
16	2	0	0	0	0	22.5834	9
19	2	0	0	0	0	26.2337	10
24	2	0	0	0	0	26.6492	11
29	4	0	0	0	0	29.7214	12
31	4	0	0	0	0	30.7059	13
31	4	0	0	0	0	35.4966	14
32	4	0	0	0	0	44.2682	15
33	5	0	0	0	0	49.2082	16
34	5	0	0	0	0	52.8814	17
34	5	0	0	0	0	55.8707	18
34	5	0	0	0	0	69.5235	19
34	5	0	0	0	0	69.4906	20
34	5	0	0	0	0	84.2255	21
34	5	0	0	0	0	77.0318	22
34	5	0	0	0	0	80.3139	23
36	5	0	0	0	0	81.1244	24
40	5	0	0	0	0	83.6735	25
42	5	0	0	0	0	93.061	26
42	5	0	0	0	0	92.96	27
42	5	0	0	0	0	98.9988	28
42	5	0	0	0	0	99.5322	29
42	6	0	0	0	0	102.977	30
1807	2385	0	0	0	0	104.877	31
1861	2479	0	0	0	0	108.926	32
1953	2629	0	0	0	0	112.115	33
1988	2706	0	0	0	0	107.413	34
2052	2801	0	0	0	0	109.335	35
2100	2860	0	0	0	0	117.631	36
2149	2925	0	0	0	0	118.854	37
2162	2946	0	0	0	0	115.479	38
2173	2973	0	0	0	0	12872.4	39
2186	2994	0	0	0	0	14204.7	40
2187	2997	0	0	0	0	15899.1	41
2188	3001	0	0	0	0	16111	42
2188	3005	0	0	0	0	16366.5	43
2189	3008	0	0	0	0	17077.6	44
2189	3008	0	0	0	0	17330	45
2192	3016	0	0	0	0	16160.3	46
2193	3016	0	0	0	0	16613.8	47
2194	3017	0	0	0	0	17279.3	48
2194	3017	0	0	0	0	16657.5	49
2201	3021	0	0	0	0	17296.3	50
2201	3021	0	0	0	0	16738.2	51
2202	3023	0	0	0	0	16840.1	52
2202	3023	0	0	0	0	17556.4	53
2202	3023	0	0	0	0	16946.7	54
2203	3023	0	0	0	0	16668.4	55
2203	3024	0	0	0	0	17578.5	56
2205	3027	0	0	0	0	16452	57
2205	3028	0	0	0	0	16874.9	58
2205	3028	0	0	0	0	17456.1	59
2205	3029	0	0	0	0	17020.2	60
2207	3029	0	0	0	0	17668.6	61
2207	3029	0	0	0	0	16838.7	62
2208	3029	0	0	0	0	16927.1	63
2208	3029	0	0	0	0	17491	64
2211	3031	0	0	0	0	16959.8	65
2212	3031	0	0	0	0	17487.9	66
2213	3031	0	0	0	0	16930.8	67
2223	3034	0	0	0	0	16622.8	68
2227	3034	0	0	0	0	16458.3	69
2227	3036	0	0	0	0	16475.9	70
2229	3041	0	0	0	0	17573.6	71
2234	3043	0	0	0	0	17753.3	72
2236	3045	0	0	0	0	16886.3	73
2241	3046	0	0	0	0	16882.9	74
2243	3052	0	0	0	0	17666.9	75
1192	1966	0	0	0	0	10274.3	76
26	693	0	0	0	0	2355.5	77
15	549	0	0	0	0	1867.69	78
4	535	0	0	0	0	1677.9	79
4	535	0	0	0	0	1696.42	80
4	535	0	0	0	0	1677.29	81
4	535	0	0	0	0	1673.6	82
