unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
2	0	0	0	0	0	nan	3
2	1	0	0	0	0	-1.74714	4
4	1	0	0	0	0	-1.91699	5
4	1	0	0	0	0	-1.74228	6
7	1	0	0	0	0	-1.11945	7
8	1	0	0	0	0	-1.11945	8
8	1	0	0	0	0	6.85666	9
9	1	0	0	0	0	10.3619	10
12	1	0	0	0	0	9.77794	11
16	1	0	0	0	0	12.4707	12
17	1	0	0	0	0	12.0937	13
18	1	0	0	0	0	12.2734	14
18	1	0	0	0	0	16.0565	15
19	2	0	0	0	0	15.2299	16
23	3	0	0	0	0	12.5182	17
24	4	0	0	0	0	18.5291	18
24	4	0	0	0	0	31.0747	19
25	4	0	0	0	0	35.1446	20
25	4	0	0	0	0	37.9763	21
25	4	0	0	0	0	31.9421	22
28	5	0	0	0	0	37.5651	23
49	5	0	0	0	0	37.5613	24
49	5	0	0	0	0	99.9439	25
58	5	0	0	0	0	103.119	26
60	5	0	0	0	0	102.67	27
60	5	0	0	0	0	164.94	28
75	8	0	0	0	0	139.936	29
83	11	0	0	0	0	145.839	30
6318	6442	0	0	0	0	149.454	31
6518	6707	0	0	0	0	192.788	32
6777	7088	0	0	0	0	202.587	33
6848	7282	0	0	0	0	165.34	34
6981	7449	0	0	0	0	170.536	35
7053	7547	0	0	0	0	218.442	36
7149	7642	0	0	0	0	243.508	37
7172	7668	0	0	0	0	214.171	38
7202	7706	0	0	0	0	34450.9	39
7222	7729	0	0	0	0	43432.1	40
7231	7739	0	0	0	0	40479.1	41
7257	7742	0	0	0	0	40778.6	42
7271	7743	0	0	0	0	41483.7	43
7273	7746	0	0	0	0	50088.5	44
7274	7748	0	0	0	0	50896.3	45
7287	7763	0	0	0	0	41437.5	46
7288	7764	0	0	0	0	42385.7	47
7289	7764	0	0	0	0	50666.2	48
7291	7765	0	0	0	0	42573.3	49
7307	7779	0	0	0	0	50804	50
7307	7780	0	0	0	0	42790	51
7310	7782	0	0	0	0	42896.8	52
7312	7783	0	0	0	0	51817.4	53
7321	7794	0	0	0	0	43068.9	54
