ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.980096	0.480842	0.825819	24694.5
0.943385	0.79494	0.965743	28878.6
0.534817	0.456652	0.588501	17597.9
0.832492	0.724288	0.908002	27152
0.99417	0.336004	0.700319	20941.6
0.977799	0.644867	0.921336	27550.7
0.999984	0.516371	0.85765	25646.3
0.999984	0.516432	0.85769	25647.5
0.998899	0.51651	0.857372	25638
0.589826	1	0.901211	26948.9
0.999999	0.000304261	0.00276805	82.7729
0.999989	0.43688	0.798655	23882.2
0.881393	1	0.99267	29683.8
0.348728	1	0.716101	21413.6
0.770054	1	0.971265	29043.7
0.949228	1	0.998689	29863.8
0.973881	1	0.999656	29892.7
0.973582	1	0.999648	29892.5
0.95479	1	0.998962	29872
0.951431	0.402438	0.750469	22441.3
0.885156	0.2542	0.560632	16764.6
0.999994	0.449381	0.808832	24186.5
0.999976	0.462544	0.819163	24495.4
0.999668	0.0398793	0.168324	5033.38
0.787206	0.326783	0.606515	18136.6
0.940723	4.26836e-06	5.39076e-05	1.612
0.938467	0.33066	0.673434	20137.7
0.999997	5.6757e-30	3.87884e-28	1.15989e-23
0.77177	2.44367e-06	2.67448e-05	0.79975
0.565727	0.188687	0.345567	10333.5
0.999997	1.50957e-05	0.000182674	5.46251
0.999994	1.12878e-26	6.85687e-25	2.05041e-20
0.716224	1	0.955273	28565.5
0.583275	0.171603	0.33047	9882.05
0.612403	0.816432	0.846563	25314.8
0.999965	1	1	29903
0.878657	0.396759	0.715981	21410
0.851687	0.441546	0.743848	22243.3
0.806901	1	0.980025	29305.7
0.897707	0.101965	0.310398	9281.84
0.43225	0.000664484	0.0026296	78.6331
0.170387	0.137668	0.111481	3333.62
0.999828	6.35966e-16	2.28855e-14	6.84344e-10
0.630135	1	0.921145	27545
0.828013	0.80332	0.936364	28000.1
0.928746	0.0749086	0.255006	7625.46
0.798336	1	0.978142	29249.4
0.141256	1	0.41772	12491.1
0.0785952	0.777468	0.231904	6934.63
0.170785	1	0.472621	14132.8
0.401454	1	0.767846	22960.9
0.632842	1	0.922389	27582.2
0.999992	7.49623e-09	1.47741e-07	0.0044179
0.769234	0.13016	0.330544	9884.24
0.875828	0.0371783	0.144073	4308.23
0.999995	1.09606e-12	3.12806e-11	9.35385e-07
0.770665	1	0.971425	29048.5
0.278181	1	0.634109	18961.8
0.985602	0.00211257	0.0149381	446.694
0.643755	0.000216565	0.00137715	41.1808
0.000440625	0.375493	0.00160601	48.0246
0.951025	0.603341	0.892527	26689.2
0.831529	0.436945	0.731184	21864.6
0.999999	0.158142	0.449798	13450.3
0.423706	0.610576	0.608492	18195.7
1	0.628146	0.920223	27517.4
0.997481	0.14721	0.428538	12814.6
0.307904	0.00259607	0.00650001	194.37
0.0270361	7.11942e-07	3.61208e-07	0.0108012
0.883316	1	0.992911	29691
0.564546	1	0.887316	26533.4
0.873196	1	0.991597	29651.7
0.784982	1	0.975022	29156.1
0.923065	0.0558135	0.204316	6109.66
0.999959	1	1	29903
0.015886	1.9466e-05	4.94444e-06	0.147854
0.585741	0.21136	0.382434	11435.9
0.999986	1.20595e-13	3.70781e-12	1.10875e-07
0.304225	1	0.666249	19922.8
0.783706	1	0.974712	29146.8
0.585306	1	0.898808	26877.1
0.993561	0.000714588	0.00585758	175.159
0.183584	1	0.494774	14795.2
0.459947	0.432568	0.520208	15555.8
0.999954	2.18683e-19	9.61432e-18	2.87497e-13
0.296355	1	0.656782	19639.7
0.640336	0.129115	0.288776	8635.26
0.50499	0.656867	0.697752	20864.9
1	0.672229	0.939209	28085.2
0.999979	0.124856	0.384626	11501.5
0.811422	1	0.980982	29334.3
0.999988	0.000631428	0.00528344	157.991
0.991771	4.13642e-05	0.00045542	13.6184
0.125268	2.51332e-11	8.65307e-11	2.58753e-06
0.932315	0.00328214	0.0207753	621.244
7.66387e-69	0	0	0
0.999958	0.006662	0.0400461	1197.5
0.565974	1	0.88813	26557.8
0.623929	1	0.918248	27458.4
0.457723	1	0.81543	24383.8
0.939966	1	0.998161	29848
0.902706	1	0.995105	29756.6
0.937729	1	0.99802	29843.8
0.0323919	1	0.143491	4290.82
0.497849	2.41306e-06	1.75781e-05	0.525638
0.998945	7.41027e-13	2.14166e-11	6.40421e-07
0.686747	3.84056e-06	3.65179e-05	1.092
0.999999	4.12659e-05	0.000457864	13.6915
0.209651	1.39999e-06	4.7083e-06	0.140792
0.410272	3.82779e-06	2.2558e-05	0.674551
0.999994	8.51686e-08	1.47159e-06	0.0440049
0.990481	3.32532e-09	6.7623e-08	0.00202213
0.634618	0.704121	0.806801	24125.8
0.95565	1	0.999002	29873.1
0.583873	1	0.898039	26854.1
0.936479	1	0.997938	29841.4
0.998941	1	0.999999	29903
0.532639	1	0.868154	25960.4
0.999999	0.000911362	0.00729141	218.035
0.999991	5.29706e-12	1.42828e-10	4.27098e-06
0.996855	0.59929	0.905164	27067.1
0.429147	1	0.792187	23688.8
0.155846	1	0.445546	13323.2
0.955455	1	0.998993	29872.9
0.98732	0.152636	0.435895	13034.6
0.663831	0.266455	0.483288	14451.8
0.438943	1	0.800363	23933.2
0.946802	0.570903	0.873068	26107.4
1	0.0784296	0.278076	8315.31
0.990778	0.40808	0.770449	23038.7
0.999297	0.159507	0.452104	13519.3
0.989466	0.610888	0.908753	27174.5
0.905856	1	0.995422	29766.1
0.987176	0.285949	0.639326	19117.8
0.227598	1	0.564483	16879.7
0.928469	0.382392	0.722692	21610.7
0.999708	0.155067	0.444012	13277.3
0.908519	0.242354	0.553385	16547.9
0.192372	0.0419148	0.0469315	1403.39
0.0727408	0.635972	0.188442	5634.99
0.661296	0.534438	0.721014	21560.5
0.92266	1	0.996929	29811.2
0.769852	1	0.971212	29042.2
1	0.892529	0.994006	29723.8
0.87909	0.7753	0.94285	28194
0.841749	0.554918	0.822663	24600.1
0.375984	4.9993e-05	0.000223338	6.67846
0.997484	0.685179	0.943574	28215.7
0.241399	0.338042	0.286091	8554.98
0.991218	0.0426614	0.176052	5264.47
0.663127	0.0126788	0.0485846	1452.83
0.999997	0.603463	0.908254	27159.5
0.999986	2.0519e-09	4.30985e-08	0.00128877
0.477393	0.00503297	0.0168938	505.176
0.977637	0.706645	0.946346	28298.6
0.345026	0.0341933	0.0641772	1919.09
0.935495	0.00248753	0.0164364	491.499
0.9215	0.000405187	0.00332044	99.291
0.273563	1	0.628162	18783.9
0.480207	0.504349	0.585626	17512
0.250265	0.118985	0.134417	4019.46
0.454283	0.0108783	0.0311831	932.467
0.42412	0.0109515	0.0295965	885.023
0.805678	1	0.979762	29297.8
0.260472	1	0.610875	18267
0.999999	6.4223e-17	2.45872e-15	7.35231e-11
0.74283	0.0946741	0.257016	7685.56
0.810384	8.53565e-15	2.32449e-13	6.95093e-09
0.909602	0.0554361	0.201057	6012.22
0.977806	0.0554361	0.212214	6345.83
0.98594	0.0896008	0.302705	9051.79
1	0.103496	0.338247	10114.6
0.683904	1.74564e-05	0.00014727	4.40382
0.977867	0.019544	0.0947442	2833.14
0.999958	1.8297e-06	2.60016e-05	0.777525
0.218659	1	0.551073	16478.7
0.702272	1	0.950479	28422.2
0.821136	0.726778	0.904844	27057.5
0.164642	0.0145129	0.0168137	502.78
0.992629	1	0.999973	29902.2
0.862983	0.581989	0.848126	25361.5
0.872324	0.581929	0.851805	25471.5
0.989801	1	0.999948	29901.4
0.208657	0.693842	0.424564	12695.7
0.878116	1	0.99225	29671.3
0.657597	1	0.933237	27906.6
0.44086	0.688772	0.665566	19902.4
