unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
0	0	0	0	0	0	nan	13
0	0	0	0	0	0	nan	14
0	0	0	0	0	0	nan	15
0	0	0	0	0	0	nan	16
0	0	0	0	0	0	nan	17
0	0	0	0	0	0	nan	18
0	0	0	0	0	0	nan	19
0	0	0	0	0	0	nan	20
0	0	0	0	0	0	nan	21
0	0	0	0	0	0	nan	22
0	0	0	0	0	0	nan	23
0	0	0	0	0	0	nan	24
0	0	0	0	0	0	nan	25
0	0	0	0	0	0	nan	26
0	0	0	0	0	0	nan	27
0	0	0	0	0	0	nan	28
0	0	0	0	0	0	nan	29
0	0	0	0	0	0	nan	30
2779	3480	0	0	0	0	nan	31
2834	3589	0	0	0	0	nan	32
2920	3749	0	0	0	0	nan	33
2941	3835	0	0	0	0	nan	34
2965	3892	0	0	0	0	nan	35
2983	3921	0	0	0	0	nan	36
2988	3930	0	0	0	0	nan	37
2988	3932	0	0	0	0	12.3733	38
2989	3942	0	0	0	0	17533.3	39
2990	3944	0	0	0	0	21954.6	40
2990	3945	0	0	0	0	19379.2	41
2991	3946	0	0	0	0	19488.4	42
2991	3946	0	0	0	0	19749.9	43
2991	3946	0	0	0	0	23771	44
2991	3946	0	0	0	0	23818.6	45
2992	3948	0	0	0	0	19444	46
2992	3949	0	0	0	0	19924.9	47
2992	3949	0	0	0	0	23943	48
2992	3949	0	0	0	0	19939.2	49
2992	3949	0	0	0	0	23927.2	50
2992	3949	0	0	0	0	19989.9	51
2992	3949	0	0	0	0	20000.3	52
2992	3949	0	0	0	0	24063.8	53
2992	3949	0	0	0	0	20080.4	54
2992	3949	0	0	0	0	19729.8	55
2992	3949	0	0	0	0	24061	56
2992	3949	0	0	0	0	19621.7	57
