ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.802486	1	0.979066	29277
0.483429	1	0.83481	24963.3
0.485398	1	0.836237	25006
0.81566	1	0.981857	29360.5
0.735803	1	0.961542	28753
0.999998	0.05288	0.208333	6229.77
0.999997	1	1	29903
0.530207	1	0.866617	25914.4
0.810326	1	0.980753	29327.4
0.999999	1	1	29903
0.00171629	0.18887	0.00292851	87.5713
0.361214	1	0.729032	21800.3
0.955888	1	0.999012	29873.5
0.0910974	0.896431	0.28624	8559.44
0.999286	0.503675	0.84886	25383.5
0.244793	1	0.5893	17621.8
0.673551	1	0.939733	28100.8
0.963094	1	0.99931	29882.4
0.520658	1	0.860472	25730.7
0.978706	1	0.999772	29896.2
0.849976	1	0.988137	29548.3
0.751762	1	0.966266	28894.3
1	0.0156616	0.0807595	2414.95
0.819886	1.72415e-05	0.000171991	5.14304
0.45642	0.00174251	0.0064713	193.511
0.808707	0.00500723	0.0263582	788.189
0.000568612	0.0056287	4.36945e-05	1.3066
0.644308	0.457554	0.654893	19583.3
0.00324683	0.00333055	0.000134466	4.02093
1	0.00104648	0.00822774	246.034
0.999997	0.00184788	0.0134779	403.029
0.999999	0.00184225	0.0134425	401.97
0.831297	0.0130593	0.0599587	1792.95
0.971441	0.0183056	0.089439	2674.5
0.997138	0.00163249	0.0120793	361.207
0.967476	0.097225	0.316408	9461.54
0.643354	0.028158	0.0907767	2714.5
1	0.169074	0.469589	14042.1
0.0607207	0.0357204	0.0154723	462.669
0.2649	0.0164044	0.0279792	836.662
0.852014	1.03667e-05	0.000111618	3.33771
0.868051	4.87912e-06	5.6635e-05	1.69356
0.55615	1	0.882453	26388
0.447089	0.755298	0.70429	21060.4
0.882782	0.592035	0.86176	25769.2
0.0771038	1	0.27469	8214.06
0.999994	1	1	29903
0.689257	0.483143	0.699182	20907.6
0.99991	1.81079e-17	7.16107e-16	2.14137e-11
1	7.22679e-12	1.92617e-10	5.75984e-06
0.365601	1	0.733473	21933
0.119409	1	0.373176	11159.1
0.67293	0.00250947	0.012469	372.861
0.66361	1	0.93573	27981.1
0.499858	1	0.846475	25312.1
0.528709	0.0437543	0.110264	3297.24
0.48726	0.0138132	0.040391	1207.81
0.227517	0.0368675	0.0484905	1450.01
0.0576407	0.0302004	0.0128006	382.778
0.359889	0.0300633	0.0597927	1787.98
0.842161	0.00366622	0.0209348	626.012
0.999912	9.05318e-14	2.80924e-12	8.40048e-08
0.556997	0.00598456	0.0223462	668.219
0.999952	6.35505e-16	2.28721e-14	6.83944e-10
0.990392	1	0.999954	29901.6
0.667446	1	0.937292	28027.9
0.965518	0.843628	0.981628	29353.6
0.900302	1	0.994856	29749.2
0.994332	1	0.999984	29902.5
