ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	0.546106	0.876469	26209
0.754808	1	0.967129	28920.1
0.728005	1	0.959108	28680.2
0.999989	1	1	29903
0.999968	0.00141134	0.010674	319.184
0.999995	0.00415525	0.0269399	805.585
1	1	1	29903
0.999789	0.115382	0.364497	10899.5
0.186068	1	0.498968	14920.6
0.666751	0.030922	0.100646	3009.61
0.904338	0.436863	0.761971	22785.2
0.0932446	0.00489397	0.0039666	118.613
0.953548	0.615913	0.899874	26908.9
0.023053	0.616251	0.0746415	2232
0.106775	1	0.345634	10335.5
0.999573	1	1	29903
0.833944	1	0.985379	29465.8
0.999625	1	1	29903
0.929537	1	0.997457	29827
0.0415766	6.02149e-19	1.15498e-18	3.45373e-14
0.755408	0.622954	0.825302	24679
0.831073	0.577694	0.832383	24890.8
0.800939	0.0185133	0.0772725	2310.68
0.740112	0.129933	0.321353	9609.42
0.986999	0.223848	0.554525	16582
0.244111	0.716282	0.479763	14346.3
0.510207	0.242145	0.381894	11419.8
0.905062	0.242178	0.551875	16502.7
0.996097	2.15441e-06	3.01555e-05	0.901739
0.657983	2.15441e-06	2.05073e-05	0.613231
0.811539	2.15441e-06	2.49265e-05	0.745377
1	1	1	29903
1	1	1	29903
0.925552	1	0.997157	29818
1	1	1	29903
0.913777	1	0.996171	29788.5
0.993909	1	0.999981	29902.4
0.993909	1	0.999981	29902.4
0.785055	1	0.975039	29156.6
0.873372	1	0.991621	29652.4
0.403064	1	0.769312	23004.7
0.873372	1	0.991621	29652.4
0.957487	1	0.999083	29875.6
0.956965	1	0.99906	29874.9
0.859597	1	0.989647	29593.4
0.986904	1	0.999914	29900.4
0.998192	1.4487e-66	2.20674e-64	6.59883e-60
0.658654	4.32838e-62	4.0686e-60	1.21663e-55
0.997609	1	0.999997	29902.9
1	0.266625	0.61908	18512.4
0.912419	1	0.996048	29784.8
0.838481	1	0.986191	29490.1
0.921284	1	0.996817	29807.8
1	1	1	29903
0.733508	1	0.960834	28731.8
0.38751	1	0.754875	22573
0.76969	1	0.97117	29040.9
0.915984	1	0.996367	29794.4
0.983936	1	0.99987	29899.1
0.968115	1	0.999486	29887.6
0.902371	1	0.995071	29755.6
0.00520794	0.199107	0.00816224	244.075
0.68321	1	0.943481	28212.9
1	1	1	29903
0.665799	1	0.936624	28007.9
0.643418	0	0	0
0.999991	0.099049	0.328062	9810.04
0.990243	0.2434	0.583968	17462.4
0.0053879	0.154999	0.0067544	201.977
0.436557	0.157555	0.252898	7562.4
1	1	1	29903
1	1	1	29903
0.99976	1	1	29903
0.575929	1	0.89371	26724.6
0.526315	1	0.864133	25840.2
0.763987	1	0.969656	28995.6
0.826813	1	0.984053	29426.2
0.755098	1	0.967211	28922.5
0.913358	1	0.996133	29787.4
1	1	1	29903
0.923928	0.752393	0.947928	28345.9
0.476678	1	0.829855	24815.2
0.999997	0.121084	0.376725	11265.2
1	1	1	29903
1	0.623212	0.917909	27448.2
0.422487	0.00585609	0.0173235	518.025
0.129197	7.11673e-86	1.8307e-84	5.47433e-80
0.17065	0.303085	0.204914	6127.55
0.854961	0.303051	0.609021	18211.6
0.946041	0.637408	0.908027	27152.7
0.970142	0.694057	0.939647	28098.3
0.737742	0.597542	0.801914	23979.6
0.699182	0.230348	0.455144	13610.2
0.362059	0.608485	0.553574	16553.5
0.911797	0.0866064	0.279444	8356.21
0.956313	0.0129936	0.0669507	2002.03
0.920036	0.0129936	0.0648732	1939.9
0.563422	0.0129936	0.0433179	1295.33
0.920036	0.0129936	0.0648732	1939.9
0.997699	0.0130531	0.0695566	2079.95
0.737367	0.004088	0.0205108	613.334
0.567746	1	0.889136	26587.8
0.9672	1	0.999456	29886.7
0.884062	1	0.993003	29693.8
0.0421871	0.722276	0.136844	4092.04
0.334387	0.829672	0.633148	18933
0.286991	1	0.645243	19294.7
0.999981	1	1	29903
0.773864	0.0131302	0.0567918	1698.25
0.987574	0.013165	0.0694624	2077.14
0.920632	0.013029	0.0650518	1945.24
0.808435	0.0131267	0.058852	1759.85
0.953215	0.013029	0.0669221	2001.17
0.982417	0.0130642	0.0687368	2055.44
0.568855	0.0867486	0.197827	5915.63
0.648159	0.0868424	0.218243	6526.13
1	0.00035301	0.00315909	94.4664
0.78046	1	0.973914	29123
0.645161	1	0.927906	27747.2
0.583629	1	0.897907	26850.1
0.0151876	1	0.0787824	2355.83
0.983388	1	0.999861	29898.9
0.996589	0.194211	0.511399	15292.4
0.929091	1	0.997424	29826
0.980909	1	0.999817	29897.5
1	1	1	29903
0.813009	1	0.981312	29344.2
1	1	1	29903
1	1	1	29903
1	1	1	29903
0.795756	1	0.977556	29231.9
0.132726	0.0537958	0.0424266	1268.68
0.806991	0.0282633	0.109038	3260.56
0.829554	0.374077	0.673438	20137.8
0.80102	0.000903155	0.00595503	178.073
0.886617	1	0.993314	29703.1
0.605041	1	0.909049	27183.3
0.825067	1	0.98372	29416.2
0.522542	1	0.861698	25767.4
0.970282	4.1039e-88	8.0533e-86	2.40818e-81
0.635097	1	0.923417	27612.9
0.973022	1	0.999633	29892
0.854164	0.399277	0.707924	21169.1
0.397284	0.598788	0.579486	17328.4
0.646152	1	0.92834	27760.1
0.231265	1	0.569882	17041.2
0.301194	1	0.662627	19814.5
0.999894	1	1	29903
0.558698	1	0.883942	26432.5
0.231452	1	0.570155	17049.3
0.221717	1	0.555701	16617.1
0.602392	1	0.907713	27143.3
0.732344	1	0.960473	28721
0.750449	1	0.965891	28883
0.808514	1	0.98037	29316
0.867866	0.592432	0.856184	25602.5
0.874285	1	0.991744	29656.1
0.705586	1	0.951643	28457
0.610751	1	0.911892	27268.3
0.977347	1	0.999741	29895.3
0.964022	1	0.999345	29883.4
0.923146	1	0.996968	29812.3
1	1	1	29903
0.950474	1	0.998753	29865.7
0.887671	1	0.993441	29706.9
0.732787	1	0.960611	28725.1
0.999998	1	1	29903
1	1	1	29903
0.905508	1	0.995388	29765.1
0.985798	1	0.999899	29900
0.307278	1	0.669866	20031
1	1	1	29903
1	1	1	29903
0.152419	1	0.439137	13131.5
0.414519	1	0.779559	23311.2
0.557864	1	0.883456	26418
0.939604	1	0.998138	29847.3
0.128218	1	0.39158	11709.4
0.0614838	1	0.232961	6966.23
0.7777	1	0.973225	29102.4
1	1	1	29903
1	1	1	29903
0.219741	1	0.552716	16527.9
0.791019	1	0.97646	29199.1
0.948871	1	0.99867	29863.2
0.384239	1	0.75176	22479.9
0.658541	6.33519e-07	6.54571e-06	0.195736
0.522558	9.16208e-07	7.44587e-06	0.222654
0.881559	3.53786e-07	4.98409e-06	0.149039
0.999998	7.30863e-49	8.17378e-47	2.44421e-42
0.999983	0.932284	0.997653	29832.8
1.07886e-05	0.620592	8.64636e-05	2.58552
1.13559e-12	0.619474	2.03885e-11	6.09677e-07
0.788528	0.619201	0.838295	25067.5
0.105436	0.621101	0.243997	7296.23
0.218497	0.619722	0.40615	12145.1
0.979817	1	0.999795	29896.9
0.503977	1	0.849315	25397.1
0.888094	1	0.993491	29708.4
0.999986	0.00466621	0.0297113	888.457
0.0951691	0.00260113	0.00230315	68.8712
0.000904924	2.18217e-10	5.97409e-12	1.78643e-07
0.00132786	2.17286e-10	8.61942e-12	2.57746e-07
0.00244592	2.17906e-10	1.55952e-11	4.66343e-07
0.0382554	1	0.163101	4877.21
0.0690944	1	0.253734	7587.41
0.163369	0.958511	0.446929	13364.5
0.756464	0.40007	0.664357	19866.3
0.899461	0.399283	0.726914	21736.9
0.518178	0.399949	0.533419	15950.8
0.999982	1	1	29903
0.0734015	1	0.265112	7927.65
0.61506	1	0.914001	27331.4
0.279882	1	0.63628	19026.7
0.559519	1	0.884419	26446.8
0.635703	1	0.923691	27621.1
0.684517	1	0.943978	28227.8
0.204125	1	0.528485	15803.3
0.854108	0.801926	0.944135	28232.5
0.999995	8.58332e-06	0.000108713	3.25085
0.79473	0.000971693	0.00630623	188.575
0.928176	0	0	0
0.0207535	5.81601e-10	3.15519e-10	9.43498e-06
0.996009	0	0	0
1	5.35215e-10	1.19612e-08	0.000357675
0.999842	1.3954e-25	8.12438e-24	2.42943e-19
0.11053	3.59501e-11	1.08285e-10	3.23806e-06
1	0.174376	0.47893	14321.5
0.679819	0.313495	0.542582	16224.8
1	1	1	29903
1	0.823722	0.98346	29408.4
0.0386788	0.309369	0.0649238	1941.42
0.999996	0.89031	0.993751	29716.1
0.999996	0.795413	0.977477	29229.5
0.357592	0.946396	0.705091	21084.3
0.997766	0.37176	0.738797	22092.2
0.327352	0.453308	0.431508	12903.4
0.00203143	0.285362	0.00490016	146.529
0.865055	0.548654	0.828323	24769.3
0.407667	1	0.773469	23129
1	0.411889	0.777235	23241.7
0.930989	0.874217	0.981494	29349.6
0.787093	0.874217	0.945322	28268
0.768294	0.874217	0.938981	28078.3
0.83774	0.874217	0.96048	28721.2
0.292428	0.761133	0.556995	16655.8
0.992597	0.895435	0.993575	29710.9
1	1.74787e-27	1.09437e-25	3.27248e-21
0.957533	0.753497	0.957014	28617.6
1	0.770478	0.971376	29047
0.00237571	0.722507	0.012646	378.155
0.541937	0.498099	0.623439	18642.7
0.749644	0.889669	0.937086	28021.7
0.846332	1	0.987537	29530.3
0.394698	0.00272571	0.00842879	252.046
0.970283	0.711267	0.946082	28290.7
0.995948	1	0.999992	29902.8
0.995948	1	0.999992	29902.8
0.995952	1	0.999992	29902.8
0.841157	2.94292e-37	2.1113e-35	6.31341e-31
0.694759	1	0.947783	28341.6
0.921	6.56983e-06	7.87533e-05	2.35496
0.078076	1	0.277176	8288.38
0.999941	1	1	29903
0.546396	1	0.876644	26214.3
0.730229	0.668529	0.838239	25065.9
0.964108	0.623009	0.906826	27116.8
0.516946	1	0.858036	25657.8
1	0.135655	0.406645	12159.9
0.920694	8.13322e-43	7.33828e-41	2.19436e-36
0.999996	7.9448e-131	2.38793e-128	7.14063e-124
0.992096	1.26024e-97	2.80222e-95	8.37948e-91
0.999889	2.28636e-82	4.3204e-80	1.29193e-75
0.856368	4.06043e-131	1.04801e-128	3.13386e-124
0.516928	4.52829e-145	7.81884e-143	2.33807e-138
0.810971	2.60095e-145	7.04777e-143	2.10749e-138
0.734484	3.94538e-172	1.14748e-169	3.43131e-165
0.656416	6.33398e-117	1.11833e-114	3.34415e-110
0.947697	1.94356e-06	2.61637e-05	0.782374
0.180225	0.0248908	0.0287407	859.432
0.521259	0.486199	0.601313	17981.1
1	0.013304	0.0707733	2116.33
1	9.39012e-06	0.000118089	3.53121
0.958685	0.792987	0.968634	28965.1
0.475083	0.792987	0.744508	22263
0.895173	0.792987	0.95312	28501.2
